,entity 1,entity 1 label,entity 2,entity 2 label,type,source
2965,LSD,DRUG,disembodiment,SUBJECTIVE,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2966,LSD,DRUG,anxiety,HEALTH,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2967,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2968,LSD,DRUG,psychedelic doses,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2969,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2970,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2971,LSD,DRUG,anxiety,HEALTH,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2972,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2973,LSD,DRUG,insightfulness,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2974,LSD,DRUG,changed meaning of percepts,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2975,µg,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2976,µg,DRUG,insightfulness,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2977,µg,DRUG,changed meaning of percepts,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2978,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2979,LSD,DRUG,higher ratings of blissful state,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2980,LSD,DRUG,insightfulness,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2981,LSD,DRUG,changed meaning of percepts,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2982,LSD,DRUG,"fear, open, and trust on the VAS",OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2983,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2984,µg,DRUG,changed meaning of percepts,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2985,LSD,DRUG,bad drug effects,OUTCOME,NEGATIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2986,µg,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2987,µg,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2988,µg,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2989,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2990,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2991,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2992,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2993,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2994,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2995,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2996,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2997,LSD,DRUG,positive effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2998,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
2999,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3000,LSD,DRUG,lower anxiety ratings,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3001,LSD,DRUG,positive mood effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3002,LSD,DRUG,anxiety,HEALTH,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3003,psychedelics,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3004,psychedelics,DRUG,lower anxiety ratings,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3005,psychedelics,DRUG,positive mood effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3006,psychedelics,DRUG,anxiety,HEALTH,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3007,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3008,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3009,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3010,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3011,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3012,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3013,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3014,LSD,DRUG,psychotropic effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3015,5-HT2A receptor antagonist,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3016,5-HT2A receptor antagonist,NEURAL,psychotropic effects,OUTCOME,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3017,5-HT2A receptor antagonist,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3018,5-HT2A receptor antagonist,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3019,5-HT2A receptor antagonist,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3020,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3021,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3022,LSD,DRUG,prevented the acute effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3023,µg,DRUG,psychotropic effects,OUTCOME,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3024,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3025,µg,DRUG,psychotropic effects,OUTCOME,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3026,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3027,µg,DRUG,psychedelic effects,OUTCOME,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3028,5-HT2A receptor activation,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3029,5-HT2A receptor activation,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3030,5-HT2A receptor activation,NEURAL,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3031,5-HT2A receptor activation,NEURAL,psychedelic effects,OUTCOME,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3032,ketanserin,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3033,ketanserin,DRUG,prevented the acute effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3034,ketanserin,DRUG,adverse effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3035,LSD,DRUG,prevented the acute effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3036,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3037,LSD,DRUG,prevented the acute effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3038,µg,DRUG,adverse effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3039,µg,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3040,µg,DRUG,lower depression ratings,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3041,ayahuasca,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3042,ayahuasca,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3043,BDNF response,OUTCOME,µg,DRUG,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3044,BDNF response,OUTCOME,µg,DRUG,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3045,BDNF response,OUTCOME,ayahuasca,DRUG,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3046,BDNF response,OUTCOME,ayahuasca,DRUG,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3047,BDNF response,OUTCOME,psychedelics,DRUG,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3048,BDNF response,OUTCOME,antidepressant response,OUTCOME,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3049,BDNF response,OUTCOME,µg,DRUG,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3050,BDNF response,OUTCOME,subjective “any drug effects,OUTCOME,NEEDS MORE RESEARCH BETWEEN,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3051,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3052,LSD,DRUG,microdoses,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3053,Psychedelic microdoses,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3054,Psychedelic microdoses,DRUG,subjective “any drug effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3055,Psychedelic microdoses,DRUG,microdoses,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3056,Psychedelic microdoses,DRUG,prolonged effects on mood,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3057,Psychedelic microdoses,DRUG,adverse subjective effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3058,Psychedelic microdoses,DRUG,subjective effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3059,LSD,DRUG,subjective drug effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3060,LSD,DRUG,vigilance reduction,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3061,LSD,DRUG,subjective drug effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3062,LSD,DRUG,vigilance reduction,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3063,LSD,DRUG,subjective drug effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3064,LSD,DRUG,vigilance reduction,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3065,LSD,DRUG,dizziness,OUTCOME,NEGATIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3066,LSD,DRUG,changes in body feeling,OUTCOME,NEGATIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3067,LSD,DRUG,subjective drug effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3068,LSD,DRUG,vigilance reduction,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3069,LSD,DRUG,changes in body feeling,OUTCOME,NEGATIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3070,LSD,DRUG,subjective drug effects,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3071,LSD,DRUG,vigilance reduction,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3072,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3073,LSD,DRUG,feel drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3074,LSD,DRUG,drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3075,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3076,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3077,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3078,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3079,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3080,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3081,LSD,DRUG,feel drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3082,LSD,DRUG,drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3083,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3084,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3085,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3086,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3087,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3088,tartrate,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3089,tartrate,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3090,tartrate,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3091,tartrate,DRUG,tartrate,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3092,tartrate,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3093,tartrate,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3094,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3095,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3096,µg,DRUG,tartrate,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3097,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3098,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3099,LSD,DRUG,feel drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3100,LSD,DRUG,drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3101,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3102,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3103,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3104,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3105,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3106,LSD,DRUG,feel drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3107,LSD,DRUG,feel drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3108,LSD,DRUG,drug,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3109,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3110,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3111,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3112,LSD,DRUG,µg,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3113,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3114,µg,DRUG,tartrate,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3115,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3116,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3117,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3118,µg,DRUG,tartrate,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3119,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3120,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3121,LSD,DRUG,psychoactive in,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3122,LSD,DRUG,tartrate,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3123,LSD,DRUG,psychoactive in,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3124,LSD,DRUG,psychoactive in,OUTCOME,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3125,LSD,DRUG,microdoses,DRUG,POSITIVELY IMPACTS,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3126,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3127,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
3128,µg,DRUG,µg,DRUG,THOUGHT TO CAUSE,3d85c85600e9af6d17fb89e7b5bb6b41262a7dbd37c72acfae67b9f8eaad4206
